FOSTER ELECTRIC CO;0.004907%
VISION;0.004903%
NAGATANIEN HOLDINGS CO;0.004902%
PARK ELECTROCHEMICAL;0.004896%
REPLIMUNE GROUP;0.004883%
NNIT;0.004878%
CHINESE ESTATES HOLDINGS;0.004868%
AICHI CORP;0.004842%
AUSTRALIAN AGRICULTURAL;0.004827%
LIBERTY TRIPADVISOR A;0.004817%
AICHI BANK (THE);0.004811%
ENPLAS CORP;0.004800%
SUMITOMO RIKO CO;0.004795%
KENKO MAYONNAISE CO;0.004794%
DIA;0.004794%
SANKYO TATEYAMA HOLDINGS;0.004778%
ESTIA HEALTH;0.004763%
GUERBET;0.004763%
RHEON AUTOMATIC MACH;0.004757%
MIGDAL INSURANCE HLDGS;0.004743%
MEIRAGTX HOLDINGS;0.004735%
EMECO HOLDINGS;0.004695%
CATO CORP (THE) A;0.004684%
YA-MAN;0.004683%
COMPAGNIE DES ALPES;0.004678%
YURTEC CORP;0.004664%
RUBIUS THERAPEUTICS;0.004650%
KEIYO CO;0.004643%
MARVELOUS;0.004639%
KAMEI CORP;0.004628%
RIKEN CORP;0.004625%
WAVE LIFE SCIENCES;0.004620%
BRONCO BILLY;0.004620%
BASLER;0.004619%
TOWA BANK;0.004617%
DAIKYONISHIKAWA CORP;0.004610%
XEBIO HOLDINGS CO;0.004601%
TAYCA CORP;0.004588%
XBIOTECH;0.004576%
WATAMI CO;0.004561%
ELMOS SEMICONDUCTOR AG;0.004553%
PAYSIGN;0.004550%
MOUNT GIBSON IRON;0.004543%
AKITA BANK (THE);0.004538%
MORGUARD NORTH AMER RESI;0.004536%
SHOTSPOTTER;0.004533%
WARABEYA NICHIYO HLDGS;0.004531%
TOHO TITANIUM CO;0.004525%
NISSIN CORP;0.004519%
COSEL CO;0.004512%
ASKA PHARMACEUTICAL;0.004511%
GTT COMMUNICATIONS;0.004510%
SABANA SHARIAH INDL REIT;0.004509%
BANCA IFIS;0.004500%
IES HOLDINGS;0.004491%
GENFIT;0.004479%
IDI INSURANCE CO;0.004458%
DAIKOKUTENBUSSAN CO;0.004442%
NIPPON THOMPSON;0.004436%
X FAB SILICON FOUNDRIES;0.004435%
PORR A;0.004429%
JDC;0.004419%
FAN COMMUNICATIONS;0.004409%
LITTLE EARTH CORP CO;0.004393%
ZUMTOBEL GROUP;0.004389%
ISEKI & CO;0.004388%
EDREAMS ODIGEO;0.004388%
ST CORP;0.004381%
ZIGEXN;0.004377%
SINFONIA TECHNOLOGY CO;0.004371%
CHUKYO BANK (THE);0.004352%
OSAKI ELECTRIC CO;0.004316%
TX GROUP;0.004311%
SGL GROUP;0.004296%
ION BEAM APPLICATIONS;0.004278%
ACHILLES CORP;0.004257%
CONEXIO CORP;0.004233%
ORO;0.004233%
MINISTOP CO;0.004227%
DAIDO METAL CO;0.004224%
FEED ONE CO;0.004220%
MARS GROUP HOLDINGS CO;0.004215%
LIPPO MALLS INDONESIA;0.004209%
MANITOU BF;0.004176%
ROKKO BUTTER CO;0.004132%
BANDO CHEMICAL IND;0.004124%
BLUE BIRD (US);0.004109%
APOLLO FUTURE MOBILITY;0.004107%
GREENLIGHT CAPITAL A;0.004105%
FRANCE BED HOLDINGS CO;0.004097%
EUROPCAR MOBILITY;0.004070%
YOROZU CORP;0.004064%
SMCP;0.004062%
NITTO KOHKI CO;0.004050%
FILA;0.004023%
SINANEN HOLDINGS CO;0.004022%
BOSTON OMAHA A;0.004020%
DONEGAL GROUP A;0.004020%
KOURAKUEN HOLDINGS CORP;0.003981%
TOYO TANSO CO;0.003979%
YAHAGI CONSTRUCTION CO;0.003979%
SHINNIHON CORP;0.003976%
HT&E;0.003950%
GIORDANO INTERNATIONAL;0.003948%
NATIONAL CINEMEDIA;0.003944%
PIA CORP;0.003935%
FORTERRA (US);0.003914%
EAGLE INDUSTRY CO;0.003910%
VIEWRAY;0.003893%
TERVITA;0.003875%
MATSUDA SANGYO CO;0.003864%
GOURMET NAVIGATOR;0.003850%
REV GROUP;0.003844%
CHIYODA INTEGRE CO;0.003838%
SPARX GROUP CO;0.003837%
LUTHER BURBANK;0.003829%
DAIKEN CORP;0.003828%
UNITED INSURANCE HLDGS;0.003811%
EMPEROR INTL HLDG;0.003807%
KROSAKI HARIMA CORP;0.003777%
MATSUYA CO;0.003770%
COOKPAD;0.003767%
FUNDING CIRCLE HOLDINGS;0.003764%
COSCO SHIPPING INTL SG;0.003757%
SHINDENGEN ELECTRIC;0.003745%
MEDARTIS HOLDING;0.003735%
AISAN INDUSTRY CO;0.003721%
CHIYODA CO;0.003698%
DANIELI & CO;0.003697%
BENEXT GROUP;0.003669%
JACQUET METAL SERVICE;0.003640%
FUJI PHARMA CO;0.003636%
TRANSAT A.T.;0.003627%
NEC CAPITAL SOLUTIONS;0.003620%
AMALGAMATED BANK A;0.003593%
TOPY INDUSTRIES;0.003579%
NETUREN CO;0.003556%
SAES GETTERS;0.003519%
NIHON CHOUZAI CO;0.003508%
MEIKO NETWORK JAPAN CO;0.003478%
TAMA HOME;0.003463%
FACC;0.003436%
CHIP ENG SENG;0.003423%
CMK CORP;0.003410%
SIF HOLDING;0.003390%
MONDADORI;0.003384%
SANSHIN ELECTRONICS CO;0.003382%
INDEPENDENCE HOLDING CO;0.003361%
MOELIS AUSTRALIA;0.003360%
ELRINGKLINGER;0.003355%
EXMAR;0.003347%
HOCHIKI CORP;0.003314%
VAN DE VELDE;0.003295%
NIPPON BEET SUGAR MFG CO;0.003281%
KANSAI SUPER MARKET;0.003280%
PLAYA HOTELS & RESORTS;0.003280%
CORBY SPIRIT AND WINE A;0.003269%
OXLEY HOLDINGS;0.003250%
RUSH ENTERPRISES B;0.003228%
SFP HOLDINGS CO;0.003220%
JAPAN BEST RESCUE SYSTEM;0.003201%
LINK AND MOTIVATION;0.003169%
MELCO HOLDINGS;0.003166%
PROPERTY & BUILDING CORP;0.003143%
SIOEN INDUSTRIES;0.003120%
CMIC HOLDINGS CO;0.003119%
ELEMATEC CORP;0.003109%
WOWOW;0.003034%
CATASYS;0.003029%
CASA SYSTEMS;0.003021%
GRUPO PRISA;0.002991%
YAMADA CONSULTING GROUP;0.002982%
OPENDOOR;0.002982%
NICHIBAN CO;0.002959%
LA DORIA;0.002950%
STUDIO ALICE CO;0.002945%
SEMPERIT AG HOLDING;0.002941%
CANFOR PULP PRODUCTS;0.002941%
WORLD HOLDINGS CO;0.002923%
YOMIURI LAND CO;0.002918%
NIHON TRIM CO;0.002908%
HISAKA WORKS;0.002897%
RAYSUM CO;0.002791%
ITOKURO;0.002791%
SG FLEET GROUP;0.002703%
BUMITAMA AGRI;0.002696%
AEON FANTASY CO;0.002674%
DELTA GALIL INDUSTRIES;0.002665%
GRUPO EMPRESARIAL SAN JO;0.002650%
TRIBUNE PUBLISHING CO;0.002639%
SEKISUI PLASTICS CO;0.002629%
UNITED;0.002576%
GECOSS CORP;0.002559%
JAPAN TISSUE ENGINEERING;0.002550%
DAISYO CORP;0.002485%
MOTA ENGIL SGPS;0.002472%
MTI;0.002419%
SEC CARBON;0.002401%
CORONA CORP;0.002306%
CRAWFORD & CO A;0.002302%
YUSHIN PRECISION EQUIP;0.002276%
LANDS' END;0.002102%
PROSIGHT GLOBAL;0.002100%
NORSTAR HOLDINGS;0.002063%
MORGUARD REIT;0.002037%
